ID,title,abstract,content,content_html,created_at,tag,updated_at
69,怀孕时遇到牙龈出血怎么处理,牙龈肿痛在生活中也是极为常见的问题，很多人称之为&ldquo;上火&rdquo;，其实这只是中医上的说法，西医中牙龈肿痛主要是牙龈受到一定的刺激而产生的一系列炎症反应，那牙龈肿痛究竟是什么样的？牙龈肿痛是什么原因呢？口腔专家针对牙龈肿痛进行阐述。牙龈肿痛究竟是怎样的？牙龈肿痛实际上就是牙齿根部痛，而,<p>牙龈肿痛究竟是怎样的？<br /><br />牙龈肿痛实际上就是牙齿根部痛，而且其周围齿肉肿胀，故称牙龈肿痛，也叫牙肉肿痛。牙龈肿痛主要是牙龈有炎症，牙龈下的炎症通过牙缝，牙结石，口腔死角进行多方位的传播，导致牙龈附着牙菌斑而导致牙龈肿痛。<br /><br />牙龈肿痛是什么原因？<br /><br />引起牙龈肿痛的原因主要是：患者本身就患有牙龈炎或牙周炎，最为常见是牙周炎引起的病症，牙周炎主要是由于牙龈上的炎症扩散到牙龈下，在牙龈下形成牙周袋，大量的牙菌斑附着在牙表面和牙缝，牙结石以及口腔中清洗不到的死角，导致流动性的病菌侵袭牙龈，一旦在牙龈下形成牙周袋，牙龈的毛细血管开始膨胀，血管的压强升高，牙龈长时间处在充血的状态，牙周袋容易受到外界的撞击，导致牙龈肿痛。</p>,<p>牙龈肿痛究竟是怎样的？<br /><br />牙龈肿痛实际上就是牙齿根部痛，而且其周围齿肉肿胀，故称牙龈肿痛，也叫牙肉肿痛。牙龈肿痛主要是牙龈有炎症，牙龈下的炎症通过牙缝，牙结石，口腔死角进行多方位的传播，导致牙龈附着牙菌斑而导致牙龈肿痛。<br /><br />牙龈肿痛是什么原因？<br /><br />引起牙龈肿痛的原因主要是：患者本身就患有牙龈炎或牙周炎，最为常见是牙周炎引起的病症，牙周炎主要是由于牙龈上的炎症扩散到牙龈下，在牙龈下形成牙周袋，大量的牙菌斑附着在牙表面和牙缝，牙结石以及口腔中清洗不到的死角，导致流动性的病菌侵袭牙龈，一旦在牙龈下形成牙周袋，牙龈的毛细血管开始膨胀，血管的压强升高，牙龈长时间处在充血的状态，牙周袋容易受到外界的撞击，导致牙龈肿痛。</p>,,"牙龈出血怎么处理,牙周病,",
70,牙龈出血伴口臭怎么办,生活中很多这样的例子，牙龈总是时不时的出血，多数情况下还伴有口臭，极为的影响到了生活和交际，使很多人都十分的烦恼，那么如果遇到了牙龈出血伴有口臭的情况该怎么办呢？最易导致牙龈出血的是什么疾病？牙周病主要是指牙齿周围组织的炎症萎缩性疾病。牙周病会导致牙龈红肿、口臭、出血、牙齿松动、移位、倾斜、咀嚼无力,<p>最易导致牙龈出血的是什么疾病？<br /><br />牙周病主要是指牙齿周围组织的炎症萎缩性疾病。牙周病会导致牙龈红肿、口臭、出血、牙齿松动、移位、倾斜、咀嚼无力甚至疼痛难忍，全身不适，最终导致刷牙出血的最常见原因是患有牙周疾病，当有牙龈\牙周疾病时，牙龈水肿，牙龈内大量新生血管充血扩张，通透性增强，一旦受到刷牙或咀嚼等刺激时，牙龈即出血。口腔有牙周炎时，毛细血管充血、变脆，一碰就很容易出血或吮吸出血，一般都能自行止住。<br /><br />牙龈出血有口臭又是什么原因呢？<br /><br />牙龈出血口臭原因：由于牙龈的炎症，牙龈内始终有细菌在繁殖生长，其代谢产物发酵腐败分解，产生吲哚硫氢基及胺类等物质，导致口腔的异味；由于牙龈的炎症没有良好的形态残渣长期积存，在细菌的作用下发出一种腐烂的恶臭。导致口臭；牙周疾病使牙龈经常处于炎症状态，脓肿出血，溃烂流脓，也易产生一种腐败的恶臭气味。</p>,<p>最易导致牙龈出血的是什么疾病？<br /><br />牙周病主要是指牙齿周围组织的炎症萎缩性疾病。牙周病会导致牙龈红肿、口臭、出血、牙齿松动、移位、倾斜、咀嚼无力甚至疼痛难忍，全身不适，最终导致刷牙出血的最常见原因是患有牙周疾病，当有牙龈\牙周疾病时，牙龈水肿，牙龈内大量新生血管充血扩张，通透性增强，一旦受到刷牙或咀嚼等刺激时，牙龈即出血。口腔有牙周炎时，毛细血管充血、变脆，一碰就很容易出血或吮吸出血，一般都能自行止住。<br /><br />牙龈出血有口臭又是什么原因呢？<br /><br />牙龈出血口臭原因：由于牙龈的炎症，牙龈内始终有细菌在繁殖生长，其代谢产物发酵腐败分解，产生吲哚硫氢基及胺类等物质，导致口腔的异味；由于牙龈的炎症没有良好的形态残渣长期积存，在细菌的作用下发出一种腐烂的恶臭。导致口臭；牙周疾病使牙龈经常处于炎症状态，脓肿出血，溃烂流脓，也易产生一种腐败的恶臭气味。</p>,,"牙龈出血,牙根出血,",
71,牙龈出血的原因有哪些？,牙龈出血的原因有哪些？虽然牙龈出血看起来不算什么大病，但是如果任牙龈出血发展下去，最终会影响我们的身体健康。下面听听口腔专家的介绍： 　牙龈出血的原因有哪些？1、龋洞刺激： 牙齿在靠近牙龈处因蛀牙形成了黑褐色的龋洞后，其边缘不整齐而呈锋利状，常会刺激牙龈发生溃疡而引起出血。2、牙石刺激： 由于不经常,<p> 　牙龈出血的原因有哪些？<br /><br />1、龋洞刺激：<br /><br /> 牙齿在靠近牙龈处因蛀牙形成了黑褐色的龋洞后，其边缘不整齐而呈锋利状，常会刺激牙龈发生溃疡而引起出血。<br /><br />2、牙石刺激：<br /><br /> 由于不经常刷牙，使附着在牙齿上的菌斑逐渐地形成牙结石后，牙结石会经常不断地刺激牙龈，即可引起牙龈发炎、出血。<br /><br />3、牙周疾患：<br /><br /> 当牙齿周围发生病变时，其主要症状是牙龈水肿、发炎、新生血管充血扩张，一旦咀嚼或刷牙时，常可引起出血。若发生牙周病则发展为齿槽脓肿或牙齿松动，更易发生牙龈出血。</p>,<p> 　牙龈出血的原因有哪些？<br /><br />1、龋洞刺激：<br /><br /> 牙齿在靠近牙龈处因蛀牙形成了黑褐色的龋洞后，其边缘不整齐而呈锋利状，常会刺激牙龈发生溃疡而引起出血。<br /><br />2、牙石刺激：<br /><br /> 由于不经常刷牙，使附着在牙齿上的菌斑逐渐地形成牙结石后，牙结石会经常不断地刺激牙龈，即可引起牙龈发炎、出血。<br /><br />3、牙周疾患：<br /><br /> 当牙齿周围发生病变时，其主要症状是牙龈水肿、发炎、新生血管充血扩张，一旦咀嚼或刷牙时，常可引起出血。若发生牙周病则发展为齿槽脓肿或牙齿松动，更易发生牙龈出血。</p>,,"牙龈出血的原因,牙龈出血,",
72,牙龈经常出血的原因有哪些呢？,有的人在刷牙时牙龈经常出血，或在咀嚼甘蔗、苹果时，牙龈也经常出血。这是为什么呢？牙龈经常出血的原因有哪些呢？牙龈经常出血，有两方面原因，即全身原因和局部原因。口腔专家为大家作详细的解释。牙龈经常出血的全身性原因全身性原因如坏血病（维生素C缺乏症）、过敏性紫癜、血小板减少症、白血病、血友病及慢性肝脏疾,<p>牙龈经常出血的全身性原因<br /><br />全身性原因如坏血病（维生素C缺乏症）、过敏性紫癜、血小板减少症、白血病、血友病及慢性肝脏疾病等，都容易出现牙龈出血。不过以上这些病，并不是牙龈出血的主要原因。这些病不但有牙龈出血现象，还有鼻出血、便血、血尿、乌青块，甚至还有发热、全身不适、黄疸、贫血等症状。遇到以上情况，必须及时地请医生检查治疗。<br /><br />牙龈经常出血的局部原因<br /><br />局部原因是牙龈出血的最常见原因。有的人刷牙很起劲，左右横刷，牙刷的毛又硬又粗。柔嫩而富于血管的牙龈组织，经不起这样粗暴的刺激，于是就要出血。刷牙的方法不对头，不但要出血，而且日子久了，齿龈萎缩，牙齿的釉质也要被磨损。所以必须使用较柔软的牙刷和正确的刷牙方法。<br /><br />此外，患有牙龈炎和牙周病，刷牙时也会出血。这是平素不注意口腔卫生、或牙龈边沿上形成了结石，或由于装配不合理的假牙刺激牙龈，使牙龈充血肿胀。以上情况，在刷牙或咀嚼时都容易出血，如任其发展下去，将形成&rdquo;牙周袋&rdquo;。即牙髓边沿与牙齿分离，中间堆积了坚硬的牙石。经常出现发炎、出脓、流血现象。这就不仅是一、二个牙齿的问题，还会波及到全口的牙齿。</p>,<p>牙龈经常出血的全身性原因<br /><br />全身性原因如坏血病（维生素C缺乏症）、过敏性紫癜、血小板减少症、白血病、血友病及慢性肝脏疾病等，都容易出现牙龈出血。不过以上这些病，并不是牙龈出血的主要原因。这些病不但有牙龈出血现象，还有鼻出血、便血、血尿、乌青块，甚至还有发热、全身不适、黄疸、贫血等症状。遇到以上情况，必须及时地请医生检查治疗。<br /><br />牙龈经常出血的局部原因<br /><br />局部原因是牙龈出血的最常见原因。有的人刷牙很起劲，左右横刷，牙刷的毛又硬又粗。柔嫩而富于血管的牙龈组织，经不起这样粗暴的刺激，于是就要出血。刷牙的方法不对头，不但要出血，而且日子久了，齿龈萎缩，牙齿的釉质也要被磨损。所以必须使用较柔软的牙刷和正确的刷牙方法。<br /><br />此外，患有牙龈炎和牙周病，刷牙时也会出血。这是平素不注意口腔卫生、或牙龈边沿上形成了结石，或由于装配不合理的假牙刺激牙龈，使牙龈充血肿胀。以上情况，在刷牙或咀嚼时都容易出血，如任其发展下去，将形成&rdquo;牙周袋&rdquo;。即牙髓边沿与牙齿分离，中间堆积了坚硬的牙石。经常出现发炎、出脓、流血现象。这就不仅是一、二个牙齿的问题，还会波及到全口的牙齿。</p>,,"牙龈经常出血的原因,牙龈出血,",
73,牙龈出血的原因可以分为两大方面,日常生活中经常会出现牙龈出血的现象，使得人们的生活受到了不同程度的影响，尤其到了年关，每天都有很多人电话咨询牙龈出血的原因，怎么治疗等等问题，那么牙龈出血的主要原因有哪些呢？下面听听口腔医院专家的介绍：牙龈出血的原因可以分为两大方面牙龈出血的原因很多，可分为两个大的方面。一方面是口腔局部因素引起，如,<p>牙龈出血的原因可以分为两大方面<br /><br />牙龈出血的原因很多，可分为两个大的方面。一方面是口腔局部因素引起，如牙龈炎，牙龈瘤等。另一方面是全身性疾病表现的牙龈出血，如贫血，白血病血友病等。<br /><br />1、口腔局部因素<br /><br />口腔局部因素引起的牙龈出血最常见。多是由于口腔不清洁，使食物残渣、牙垢、牙石经常堆积在牙体周围，口腔内的各种细菌在此大量繁殖，导致牙龈炎而发生牙龈出血，病人常常伴有口臭。此外，其他牙龈病如牙龈瘤，由于血管异常丰富，在嚼东西时，瘤体因摩擦而溃破，也可引起出血。其他如刷牙方法不正确、残根（烂牙根）、残冠、制作不良的牙套、不良充填物等锐利的边缘刺激牙龈肿胀发炎均可引起牙龈出血。<br /><br />2、全身因素<br /><br />全身因素引起的牙龈出血，出血量一般较大，常为范围广泛的自发性出血，且不能自行停止。口腔内无明显的局部刺激性因素存在，口腔黏膜及牙龈可能会有不同程度的色泽异常以及各具特征的器质性变化。此外可能还伴有明显的全身症状，如体弱、发热、肝脾肿大、全身淋巴结肿大、食欲减退、进行性的全身机能衰竭等。</p>,<p>牙龈出血的原因可以分为两大方面<br /><br />牙龈出血的原因很多，可分为两个大的方面。一方面是口腔局部因素引起，如牙龈炎，牙龈瘤等。另一方面是全身性疾病表现的牙龈出血，如贫血，白血病血友病等。<br /><br />1、口腔局部因素<br /><br />口腔局部因素引起的牙龈出血最常见。多是由于口腔不清洁，使食物残渣、牙垢、牙石经常堆积在牙体周围，口腔内的各种细菌在此大量繁殖，导致牙龈炎而发生牙龈出血，病人常常伴有口臭。此外，其他牙龈病如牙龈瘤，由于血管异常丰富，在嚼东西时，瘤体因摩擦而溃破，也可引起出血。其他如刷牙方法不正确、残根（烂牙根）、残冠、制作不良的牙套、不良充填物等锐利的边缘刺激牙龈肿胀发炎均可引起牙龈出血。<br /><br />2、全身因素<br /><br />全身因素引起的牙龈出血，出血量一般较大，常为范围广泛的自发性出血，且不能自行停止。口腔内无明显的局部刺激性因素存在，口腔黏膜及牙龈可能会有不同程度的色泽异常以及各具特征的器质性变化。此外可能还伴有明显的全身症状，如体弱、发热、肝脾肿大、全身淋巴结肿大、食欲减退、进行性的全身机能衰竭等。</p>,,"牙龈出血的原因,牙龈出血,",
74,牙龈炎的危害有哪些？,牙龈炎是发生于牙龈缘及龈乳头的急慢性炎症性疾病，以儿童与青少年较为普遍，主要症状表现为牙龈肿痛、牙龈出血等。也不能小看牙龈炎，将牙龈炎忽视了。下面听听口腔专家的介绍： 牙龈炎的危害有哪些？1、牙龈炎由于只侵犯牙龈，不侵犯其他牙周组织，所以牙齿不发生松动，X光片检查牙槽骨、牙周膜、牙骨质无异常。青春期,<p> 牙龈炎的危害有哪些？<br /><br />1、牙龈炎由于只侵犯牙龈，不侵犯其他牙周组织，所以牙齿不发生松动，X光片检查牙槽骨、牙周膜、牙骨质无异常。青春期和成年人较普遍患有轻微牙龈炎，若未能及早发现，情况可能会变得严重，并可能会演变成牙周病，从而危害牙齿健康。<br /><br />2、牙龈出血经常是牙龈发炎的结果；发炎又是牙垢、牙石刺激所致；牙垢、牙石的形成是没有经常彻底清除堆积在牙缝和龈袋中的食物碎屑和钙质所引起。<br /><br />3、牙龈炎的常见危害还包括牙菌膜可以使齿龈发炎及造成刺激；若不定时清除，牙菌膜会变硬，并形成矿物积聚，称为牙石，为细菌提供地方生长，刺激齿龈。不合适的齿桥、粗糙或破裂的填补质、排列不整齐的牙齿，都会提供罅隙让食物渣滓容易隐藏，难以清洁，这会更容易积聚牙菌膜和牙石，并提高牙龈炎形成的机会。</p>,<p> 牙龈炎的危害有哪些？<br /><br />1、牙龈炎由于只侵犯牙龈，不侵犯其他牙周组织，所以牙齿不发生松动，X光片检查牙槽骨、牙周膜、牙骨质无异常。青春期和成年人较普遍患有轻微牙龈炎，若未能及早发现，情况可能会变得严重，并可能会演变成牙周病，从而危害牙齿健康。<br /><br />2、牙龈出血经常是牙龈发炎的结果；发炎又是牙垢、牙石刺激所致；牙垢、牙石的形成是没有经常彻底清除堆积在牙缝和龈袋中的食物碎屑和钙质所引起。<br /><br />3、牙龈炎的常见危害还包括牙菌膜可以使齿龈发炎及造成刺激；若不定时清除，牙菌膜会变硬，并形成矿物积聚，称为牙石，为细菌提供地方生长，刺激齿龈。不合适的齿桥、粗糙或破裂的填补质、排列不整齐的牙齿，都会提供罅隙让食物渣滓容易隐藏，难以清洁，这会更容易积聚牙菌膜和牙石，并提高牙龈炎形成的机会。</p>,,"牙龈炎的危害,牙龈出血,",
75,牙龈出血怎么办,牙龈出血的原因很多，有全身因素和局部因素．全身各系统疾病根多都可以引起牙龈出血如糖尿病等．局部最常见的单纯性牙龈出血是由于牙齿上有牙垢与牙石堆积，造成对牙因的刺激而引起的边缘性龈炎，致使牙龈水肿充血．发炎的牙龈遇刺激，加刷牙、吃硬食物等极易出血。除非祛除刺激即除去牙石，才能便龈炎消退。牙龈出血常见于,<p>牙龈出血常见于牙周炎的早期--牙龈炎。当口腔当中的牙菌斑在牙体表面形成后，如不及时清除，可逐渐硬化，形成牙石。牙石多位于牙体与牙龈的结合部位，这种较硬的牙石对于牙龈产生持续的刺激作用，当正常的牙龈受到炎症的刺激，牙龈的毛细血管增多，变得充血，牙龈颜色变暗，一但受到刺激，牙龈就容易出血。这就是牙龈出血的原因。<br /><br />牙龈出血怎么办<br /><br />1、补充营养：出血的原因很多，因此必须找出病因，才能进行有效地防治。如果是缺乏维生素C，除了在医生的指导下服用维生素C片剂，饮食上也要多注意补充富含维生素C的食物，多吃水果蔬菜。<br /><br />如果是牙周炎，要在医生指导下服用消炎药，并遵医嘱复诊，不能自己随便停药。<br /><br />2、如果是由于残根、残冠引起的牙龈出血，应拔除残冠、残根，以后镶假牙；如果是制作不良的牙套或不良修复体导致的牙龈出血，应重新制作牙套或重补牙。<br /><br />3、遇有原因不明的大范围自发性牙龈出血时，应及早到医院检查，以便确定其是否存在血液系统疾病。尤其是隐蔽的血液病。要高度注意，多方面查找原因并及时处理。</p>,<p>牙龈出血常见于牙周炎的早期--牙龈炎。当口腔当中的牙菌斑在牙体表面形成后，如不及时清除，可逐渐硬化，形成牙石。牙石多位于牙体与牙龈的结合部位，这种较硬的牙石对于牙龈产生持续的刺激作用，当正常的牙龈受到炎症的刺激，牙龈的毛细血管增多，变得充血，牙龈颜色变暗，一但受到刺激，牙龈就容易出血。这就是牙龈出血的原因。<br /><br />牙龈出血怎么办<br /><br />1、补充营养：出血的原因很多，因此必须找出病因，才能进行有效地防治。如果是缺乏维生素C，除了在医生的指导下服用维生素C片剂，饮食上也要多注意补充富含维生素C的食物，多吃水果蔬菜。<br /><br />如果是牙周炎，要在医生指导下服用消炎药，并遵医嘱复诊，不能自己随便停药。<br /><br />2、如果是由于残根、残冠引起的牙龈出血，应拔除残冠、残根，以后镶假牙；如果是制作不良的牙套或不良修复体导致的牙龈出血，应重新制作牙套或重补牙。<br /><br />3、遇有原因不明的大范围自发性牙龈出血时，应及早到医院检查，以便确定其是否存在血液系统疾病。尤其是隐蔽的血液病。要高度注意，多方面查找原因并及时处理。</p>,,"牙龈出血怎么办,牙周病,",
76,牙龈出血是缺少什么？,很多朋友对牙龈出血并不陌生，面对牙龈出血，可能你会单纯地以为是火气大了，需要降火了。其实牙龈出血也是一种病，严重时还可产生一些并发症，需要引起重视！那么牙龈经常出血是哪里出现问题了呢？是缺少什么营养吗？我们应该补些什么呢？下面一起来看一下！牙龈出血是缺少什么？牙龈出血的人大多数都会很担心的，从一些渠,<p>牙龈出血是缺少什么？牙龈出血的人大多数都会很担心的，从一些渠道得知牙龈出血可能是由于缺少某些物质而导致的，因此大家都会陷入另一种盲目进补的状态。这都是不正确的行为，牙龈出血的原因有很多种，因此大家对牙龈出血应该要充分的了解其原因后再进行下一步治疗方案的确定。<br /><br />牙龈出血的原因很多，可分为三个大的方面：<br /><br />牙龈出血的原因一、是口腔局部因素引起，如牙龈炎、牙龈瘤等。<br /><br />牙龈出血的原因二、是全身性疾病表现的牙龈出血，如贫血、白血病血友病等。<br /><br />牙龈出血的原因三、缺乏维生素Ｃ，除了在医生的指导下服用维生素Ｃ片剂，饮食上也要多注意补充富含维生素Ｃ的食物，多吃水果蔬菜。</p>,<p>牙龈出血是缺少什么？牙龈出血的人大多数都会很担心的，从一些渠道得知牙龈出血可能是由于缺少某些物质而导致的，因此大家都会陷入另一种盲目进补的状态。这都是不正确的行为，牙龈出血的原因有很多种，因此大家对牙龈出血应该要充分的了解其原因后再进行下一步治疗方案的确定。<br /><br />牙龈出血的原因很多，可分为三个大的方面：<br /><br />牙龈出血的原因一、是口腔局部因素引起，如牙龈炎、牙龈瘤等。<br /><br />牙龈出血的原因二、是全身性疾病表现的牙龈出血，如贫血、白血病血友病等。<br /><br />牙龈出血的原因三、缺乏维生素Ｃ，除了在医生的指导下服用维生素Ｃ片剂，饮食上也要多注意补充富含维生素Ｃ的食物，多吃水果蔬菜。</p>,,"牙龈出血,",
77,引起牙龈出血的原因有哪些,牙龈出血，是由于牙龈出现局部生理退化，导致龈体和微丝血管产生逆向变化而引起，无论再好的牙膏只是起到清洁牙龈牙齿口腔环境的作用，不能治疗牙龈出血的，牙龈出血其实也是属于牙龈炎的一种，一般是牙龈牙石积累太多，并伴随病菌等侵入了牙龈下，导致发炎，这种情况的话可断定一定有牙周炎，牙周炎如果不及早加以控制，会,<p>引起牙龈出血的原因有哪些<br /><br />1、龈缘炎　这是牙龈出血最常见的原因。多因牙垢、牙结石、食物嵌塞、不良修复体等长期刺激牙龈引起。这种刺激，会使牙龈结缔组织长期处于充血状态，当人们刷牙及咀嚼食物时就极易出血，不过这种出血能自行停止。<br /><br />2、牙周炎　常由牙龈炎发展而来，除有龈缘炎症状外，多有牙周袋形成，以及溢脓、牙齿松动、出血等。<br /><br />3、坏死性牙龈炎　常表现为自发性（无刺激时）出血、疼痛、口涎增多，并有口臭，睡眠醒来后发现枕巾上有带血口水。<br /><br />4、妊娠性牙龈炎和妊娠瘤　常出现于妊娠第3～4个月，分娩后，牙龈炎可不治自愈，而妊娠瘤极易出血。<br /><br />5、肿瘤　如血管瘤、血管型牙龈瘤、牙龈癌，以及极少见的发生于牙龈上的网织细胞肉瘤等，也易出血。<br /><br />6、全身性疾病　在遇有牙龈广泛的自动出血，量多且不易止血时，应考虑由全身性疾病所引起，需要到医院做全面系统的体格检查，并及时做血液化验检查，切不可掉以轻心，延误治疗。</p>,<p>引起牙龈出血的原因有哪些<br /><br />1、龈缘炎　这是牙龈出血最常见的原因。多因牙垢、牙结石、食物嵌塞、不良修复体等长期刺激牙龈引起。这种刺激，会使牙龈结缔组织长期处于充血状态，当人们刷牙及咀嚼食物时就极易出血，不过这种出血能自行停止。<br /><br />2、牙周炎　常由牙龈炎发展而来，除有龈缘炎症状外，多有牙周袋形成，以及溢脓、牙齿松动、出血等。<br /><br />3、坏死性牙龈炎　常表现为自发性（无刺激时）出血、疼痛、口涎增多，并有口臭，睡眠醒来后发现枕巾上有带血口水。<br /><br />4、妊娠性牙龈炎和妊娠瘤　常出现于妊娠第3～4个月，分娩后，牙龈炎可不治自愈，而妊娠瘤极易出血。<br /><br />5、肿瘤　如血管瘤、血管型牙龈瘤、牙龈癌，以及极少见的发生于牙龈上的网织细胞肉瘤等，也易出血。<br /><br />6、全身性疾病　在遇有牙龈广泛的自动出血，量多且不易止血时，应考虑由全身性疾病所引起，需要到医院做全面系统的体格检查，并及时做血液化验检查，切不可掉以轻心，延误治疗。</p>,,"牙龈出血的原因,牙龈出血,",
78,牙龈出血的具体原因,牙龈出血的原因有哪些？常见的是患牙龈炎和牙周炎病人。这些病人由于不经常刷牙，或由于刷牙的方法不正确，在牙龈边缘的地方产生牙石。牙石是一种坚硬的石灰样物质，对牙龈有刺激作用，能引起牙龈发炎、肿胀、充血，轻者在刷牙、吮吸、咬硬物或剔牙时出血，重者在轻微刺激或没刺激时也会出血。如发炎、高烧致牙龈组织的血管,<p>牙龈出血怎么办？牙龈出血的具体原因有：<br /><br />其一，竞争压力大、工作节奏快、精神容易紧张而压抑、生活作息没有规律，因此，导致引发各种牙病的诱因很多。如：白领人士经常熬夜工作，生活作息无规律，加上工作压力大，容易致使身体免疫力和抵抗力下降，让病毒乘虚而入，诱发口腔溃疡，反复发作，苦不堪言，从而导致牙龈出血0。<br /><br />其二，办公环境多数是封闭式，也是诱发牙病的主要因素。白领一族长时间呆在办公室里，空调环境的办公室，室内室外温差大，空气流通差，长时间使用空调造成细菌的滋生，很容易感染上呼吸道疾病，而上呼吸道感染导致并发出现急性牙龈疼痛疼痛的几率明显增加。<br /><br />其三，应酬多，容易烟酒过多，也习惯熬夜，紧张的工作压力，令白领们借助抽烟、喝咖啡、饮浓茶来提神，再加上工作忙少运动，这些由于职业特点决定的不良习惯，成为诱发白领们患上各种牙病的主要因素。职业特点加上不良的口腔清洁习惯，导致白领人士的牙齿口腔环境长期处于&ldquo;亚健康&rdquo;状态，烟渍、茶碱在口腔酸环境里沉积衍生在牙缝间，久而久之成为顽固的牙石，不仅&ldquo;铸就&rdquo;一口黄牙，还因牙石的泛滥导致病菌繁殖，进一步蚕食牙龈及口腔的健康。牙石在口腔的泛滥及向龈下发展，成为牙周病菌滋生的载体，导致牙龈出血、牙龈疼 、牙周炎。<br /><br />其四，周期性牙病也一直困扰着很多人。研究发现，经常存在周期性的牙病发作情况，由于在排卵期内，牙龈疼 症水平较高；而在排卵期前，牙龈疼症较低；女性进入月经期后，牙龈出血症会进一步降低。科学家们分析，牙龈出血的发生与体内激素水平的变化有关系。在激素水平最高和最低时，均可能会通过对血管、白细胞或免疫系统的作用，从而影响牙龈的炎症状况。</p>,<p>牙龈出血怎么办？牙龈出血的具体原因有：<br /><br />其一，竞争压力大、工作节奏快、精神容易紧张而压抑、生活作息没有规律，因此，导致引发各种牙病的诱因很多。如：白领人士经常熬夜工作，生活作息无规律，加上工作压力大，容易致使身体免疫力和抵抗力下降，让病毒乘虚而入，诱发口腔溃疡，反复发作，苦不堪言，从而导致牙龈出血0。<br /><br />其二，办公环境多数是封闭式，也是诱发牙病的主要因素。白领一族长时间呆在办公室里，空调环境的办公室，室内室外温差大，空气流通差，长时间使用空调造成细菌的滋生，很容易感染上呼吸道疾病，而上呼吸道感染导致并发出现急性牙龈疼痛疼痛的几率明显增加。<br /><br />其三，应酬多，容易烟酒过多，也习惯熬夜，紧张的工作压力，令白领们借助抽烟、喝咖啡、饮浓茶来提神，再加上工作忙少运动，这些由于职业特点决定的不良习惯，成为诱发白领们患上各种牙病的主要因素。职业特点加上不良的口腔清洁习惯，导致白领人士的牙齿口腔环境长期处于&ldquo;亚健康&rdquo;状态，烟渍、茶碱在口腔酸环境里沉积衍生在牙缝间，久而久之成为顽固的牙石，不仅&ldquo;铸就&rdquo;一口黄牙，还因牙石的泛滥导致病菌繁殖，进一步蚕食牙龈及口腔的健康。牙石在口腔的泛滥及向龈下发展，成为牙周病菌滋生的载体，导致牙龈出血、牙龈疼 、牙周炎。<br /><br />其四，周期性牙病也一直困扰着很多人。研究发现，经常存在周期性的牙病发作情况，由于在排卵期内，牙龈疼 症水平较高；而在排卵期前，牙龈疼症较低；女性进入月经期后，牙龈出血症会进一步降低。科学家们分析，牙龈出血的发生与体内激素水平的变化有关系。在激素水平最高和最低时，均可能会通过对血管、白细胞或免疫系统的作用，从而影响牙龈的炎症状况。</p>,,"牙龈出血,牙根出血,",
79,牙龈出血怎么回事,牙龈出血是怎么回事？常见的是患牙龈炎和牙周炎病人。这些病人由于不经常刷牙，或由于刷牙的方法不正确，在牙龈边缘的地方产生牙石。牙石是一种坚硬的石灰样物质，对牙龈有刺激作用，能引起牙龈发炎、肿胀、充血，轻者在刷牙、吮吸、咬硬物或剔牙时出血，重者在轻微刺激或没刺激时也会出血。如发炎、高烧致牙龈组织的血管结,<p>牙龈出血怎么回事<br /><br />1）牙结石刺激因素。附着在牙颈部的牙结石，会经常不断刺激牙龈，引起牙龈发炎而出血。<br /><br />2）龋洞刺激。牙颈部的龋病不及时治疗，任其发展到牙龈缘下，形成棕黑色的龋洞后，由于其边缘不整齐而且锐利，常会刺激牙龈，导致溃疡而出血。<br /><br />3）选择和使用的牙刷不正确，对牙龈的机械性刺激大，造成牙跟出血。竹盐适齿舒洁牙刷和一般牙刷相比，刷毛更细更柔软，可以有效减少对牙龈的损伤。<br /><br />4）由残冠，不合适的牙套（假牙）等刺激，造成粘膜糜烂和出血。</p>,<p>牙龈出血怎么回事<br /><br />1）牙结石刺激因素。附着在牙颈部的牙结石，会经常不断刺激牙龈，引起牙龈发炎而出血。<br /><br />2）龋洞刺激。牙颈部的龋病不及时治疗，任其发展到牙龈缘下，形成棕黑色的龋洞后，由于其边缘不整齐而且锐利，常会刺激牙龈，导致溃疡而出血。<br /><br />3）选择和使用的牙刷不正确，对牙龈的机械性刺激大，造成牙跟出血。竹盐适齿舒洁牙刷和一般牙刷相比，刷毛更细更柔软，可以有效减少对牙龈的损伤。<br /><br />4）由残冠，不合适的牙套（假牙）等刺激，造成粘膜糜烂和出血。</p>,,"牙龈出血,牙根出血,",
